X,Y,Z,
121.6008649,25.05588593,南港區興南街與興南街180巷口前,
121.6232917,25.0393305,南港區舊莊街1段199巷16弄10號,
121.5854111,25.04807019,南港區忠孝東路6段132號,
121.6111945,25.0611395,南港區松河街699號,
121.5849252,25.04815549,南港區忠孝東路6段與東新街口,
121.6041071,25.05389487,南港區南港路2段與南港路2段60巷口,
121.6162426,25.05323945,南港區忠孝東路7段與研究院路1段口,
121.5912257,25.04981564,南港區忠孝東路6段297號,
121.5799598,25.05211919,南港區松河街與中坡北路口,
121.6102548,25.05563584,南港區惠民街7號前,
121.5895066,25.04658811,南港區東新街97號,
121.5957544,25.0583333,南港區向陽路258巷與重陽路57巷口,
121.6152845,25.05299629,南港區忠孝東路7段與中南街口,
121.5838971,25.0497024,南港區市民大道7段與東新街口,
121.6161067,25.04382473,南港區研究院路2段與研究院路2段100巷口中研院大門,
121.6024905,25.05484605,南港區東明街與興南街64巷口,
121.5836825,25.04971892,南港區市民大道7段與東新街口,
121.6125514,25.05271093,南港區忠孝東路7段523號對面,
121.5827282,25.0517212,南港區南港路3段與成美橋口,
121.5838557,25.04963385,南港區市民大道7段與東新街口,
121.591179,25.04986173,南港區忠孝東路6段與忠孝東路6段口無名巷,
121.6085905,25.05472767,南港區南港路1段與南港路1段277巷口,
121.6146204,25.0532286,南港區忠孝東路7段與忠孝東路7段596巷口,
121.5906886,25.0404157,南港區福德街與福德街373巷口,
121.594442,25.0489512,南港區昆陽街161號,
121.6064287,25.0532714,南港區市民大道8段與興華路口,
121.5979269,25.0511471,南港區忠孝東路7段第277號停車格前(東往西),
121.5843031,25.04750607,南港區忠孝東路6段與忠孝東路6段口忠孝醫院公車站牌前,
121.6152523,25.05522429,南港區南港路1段與中南街口,
121.6129584,25.06193114,南港區重陽路南湖大橋下,
121.6085739,25.05475146,南港區南港路1段277巷與南港路1段口,
121.584958,25.04430681,南港區玉成街201巷4號前,
121.6163467,25.0529015,南港區研究院路1段與研究院路1段65巷口口,
121.6152296,25.05399736,南港區忠孝東路7段與研究院路1段口,
121.6158918,25.0488511,南港區研究院路2段與大坑街口,
121.6035026,25.05165745,南港區忠孝東路7段265巷與忠孝東路7段口,
121.6235399,25.02644748,南港區南深路與南深路口37號山豬窟垃圾掩埋場,
121.6214283,25.03837338,南港區南深路19巷與南深路口,
121.5841255,25.04630778,南港區忠孝東路6段70巷3號,
121.5944577,25.05572276,南港區向陽路162巷1號,
121.5959229,25.0552661,南港區重陽路與向陽路120巷2弄口,
121.5955388,25.05070412,南港區忠孝東路6段與昆陽街157巷口,
121.5893141,25.03979505,南港區成福路與福德街口,
121.5927256,25.0543231,南港區南港路3段與南港路3段16巷口,
121.5849231,25.05253117,南港區南港路3段143-1號,
121.5809153,25.05091287,南港區八德路4段802-1號,
121.6132677,25.0621978,南港區三重路與重陽路口口,
121.5828221,25.04559423,南港區忠孝東路6段5號,
121.5996904,25.05314151,南港區南港路2段178巷對面047燈桿,
121.6118112,25.05608951,南港區興東街29-4號,
121.6202375,25.05482427,南港區經貿一路與南港路1段2巷口口旁,
121.5842998,25.04358825,南港區玉成街184巷13號,
121.6203467,25.03988217,南港區舊莊街1段145巷口,
121.5843592,25.0422177,南港區中坡南路98巷口,
121.6098066,25.0591219,南港區重陽路與惠民街口口,
121.6202617,25.03987412,南港區舊莊街1段舊莊國小公車站,
121.5927703,25.05005122,南港區忠孝東路6段406號,
121.5939922,25.05037111,南港區忠孝東路6段與昆陽街口,
121.61157,25.05269998,南港區忠孝東路7段487巷與忠孝東路7段口,
121.6002526,25.05830472,南港區重陽路203巷與松河街口,
121.6076607,25.0539825,南港區南港路1段287巷2弄15號,
121.5911849,25.04984784,南港區忠孝東路6段與忠孝東路6段無名巷口,
121.5827282,25.0517212,南港區南港路3段與東新街口口,
121.6088622,25.05354594,南港區南港路1段277巷與市民大道8段口,
121.614081,25.060789,南港區三重路69號,
121.5932154,25.05946201,南港區環東大道往內湖(No.393燈桿),
121.6100003,25.06020514,南港區松河街與松河街口重陽路459號後門,
121.6166768,25.0551731,南港區南港路1段與經貿二路口,
121.596988,25.058536,南港區向陽路258巷與松河街口,
121.5950266,25.05024414,南港區昆陽街157巷25號,
121.5962847,25.0563448,南港區向陽路162巷與重陽路57巷口,
121.5953548,25.0560315,南港區重陽路39巷與向陽路162巷口,
121.5807959,25.04549211,南港區中坡北路與永吉路口,
121.5815443,25.04803559,南港區玉成街與玉成街52巷口口,
121.6072485,25.0555789,南港區興中路與興中路28巷口,
121.5816274,25.04951698,南港區市民大道7段與玉成街口,
121.6062081,25.0542667,南港區南港路2段與興華路口,
121.6133545,25.0550877,南港區南港路1段與南港路1段171巷口,
121.6060632,25.0548168,南港區興華路與興中路12巷口,
121.6152172,25.05299603,南港區忠孝東路7段與中南街口,
121.6170517,25.0361892,南港區研究院路2段230號與研究院路2段口,
121.6072459,25.05557904,南港區興中路28巷與興中路口,
121.5970794,25.05423727,南港區南港路2段99號,
121.6167156,25.05518181,南港區南港路1段與經貿二路口,
121.5928654,25.04403973,南港區東新街170巷23-1號,
121.6169898,25.03797778,南港區研究院路2段162號,
121.6151337,25.0463174,南港區研究院路2段與研究院路2段54巷口,
121.5946443,25.05479703,南港區向陽路與重陽路口,
121.5839968,25.04961383,南港區市民大道7段與東新街口,
121.5812513,25.05228638,南港區南港路3段314巷與松河街口,
121.5979822,25.0548494,南港區興南街164號對面,
121.5821688,25.04677613,南港區玉成街與忠孝東路6段口上忠孝東路六段21號前,
121.6061965,25.0283479,南港區研究院路3段281號旁,
121.6119254,25.05526851,南港區南港路1段191號,
121.5896442,25.05195134,南港區南港路3段47巷第22號燈桿處,
121.5828678,25.04340687,南港區中坡南路與玉成街166巷口,
121.6160269,25.05323256,南港區忠孝東路7段635號前,
121.6126961,25.04549996,南港區研究院路2段70巷57號前,
121.6062334,25.05314573,南港區市民大道8段與興華路口(自摔),
121.585828,25.043812,南港區玉成街225巷12號前,
121.582694,25.05168079,南港區南港路3段與八德路4段口口,
121.6158305,25.04889104,南港區研究院路2段與大坑街口口,
121.6157065,25.04453898,南港區研究院路2段88號前,
121.5935097,25.04576481,南港區東新街與東新街180巷口口,
121.6195186,25.05633362,南港區經貿二路1號,
121.581079,25.05092546,南港區八德路4段802號,
121.5954601,25.05140311,南港區市民大道8段與向陽路口,
121.6186141,25.05482082,南港區南港路1段與經貿一路口,
121.5865525,25.0485909,南港區忠孝東路6段186號,
121.6074961,25.05452743,南港區興中路與南港路1段口,
121.5944264,25.05479119,南港區南港路2段312號,
121.6217905,25.03844718,南港區南深路11號斜對面,
121.6130802,25.05903977,南港區園區街22號對面,
121.5942544,25.05464748,南港區南港路2段312號,
121.6297084,25.03600756,南港區舊莊街2段(16號燈桿處),
121.6159906,25.05204168,南港區研究院路1段108號,
121.6163701,25.0487516,南港區大坑街與弘道橋口,
121.616916,25.05737222,南港區經貿二路與經貿二路88巷口,
121.6140462,25.05752739,南港區三重路19-8號,
121.5834109,25.0442267,南港區玉成街166巷與玉成街166巷22弄口,
121.6149512,25.03688569,南港區研究院路2段182巷與研究院路2段182巷58弄口,
121.6032897,25.0517549,南港區忠孝東路7段(東向西089號燈桿),
121.5929009,25.0525721,南港區昆陽街與昆陽街60巷口,
121.5947383,25.05459337,南港區南港路2段與向陽路口,
121.5997107,25.0534431,南港區南港路2段與南港路2段178巷口,
121.5957513,25.05445429,南港區南港路2段287號,
121.614252,25.06082108,南港區經貿二路與經貿二路235巷口,
121.5849321,25.04779674,南港區忠孝東路6段118號,
121.6030916,25.05851887,南港區松河街與重陽路263巷口,
121.6161294,25.04380152,南港區研究院路2段與研究院路2段61巷口,
121.5839188,25.04257742,南港區中坡南路玉成公園前,
121.5801611,25.05053234,南港區八德路4段776號,
121.6008921,25.05225497,南港區市民大道8段流行音樂中心前225號燈桿處,
121.583876,25.05208961,南港區南港路3段266號與南港路3段口,
121.5896604,25.04657948,南港區東新街101巷與東新街口,
121.603251,25.0552438,南港區東明街58號,
121.6101323,25.0564323,南港區惠民街與興東街口,
121.5824468,25.04381095,南港區中坡南路與玉成街140巷口,
121.6112612,25.05519934,南港區南港路1段192號,
121.6059309,25.05536983,南港區興華路與興華路64巷口,
121.6144407,25.0450054,南港區研究院路2段70巷10弄,
121.6169841,25.03761068,南港區研究院路2段與研究院路2段180巷口,
121.5893401,25.0397807,南港區成福路與福德街口,
121.593174,25.05452149,南港區成功路1段2號,
121.5939578,25.05053846,南港區忠孝東路6段與昆陽街口,
121.6104867,25.05943539,南港區重陽路459號,
121.5939509,25.05122096,南港區市民大道7段204號燈桿(西往東過昆陽街),
121.5932179,25.05445426,南港區南港路2段與成功路1段口,
121.5899685,25.03902969,南港區成福路與福德街339巷3弄口,
121.6221652,25.0310658,南港區南深路181號燈桿對面,
121.5888424,25.0473223,南港區東新街89巷與東新街77巷15弄口,
121.5934199,25.05198778,南港區昆陽街81號前,
121.6041285,25.05389803,南港區南港路2段60巷與南港路2段口,
121.6167213,25.05526256,南港區經貿二路與南港路1段口,
121.6150486,25.04511605,南港區研究院路2段84巷,
121.6154847,25.06238,南港區經貿二路235巷60弄12號前,
121.6164472,25.05445454,南港區市民大道8段與研究院路1段口,
121.614571,25.06056166,南港區經貿二路235巷與三重路口,
121.6239096,25.03885596,南港區東勢街與大坑街口旁無名巷,
121.5939865,25.05037179,南港區昆陽街與忠孝東路6段口,
121.5833058,25.04500404,南港區玉成街與玉成街140巷口,
121.5850933,25.05254236,南港區南港路3段139號,
121.595437,25.0514615,南港區市民大道7段與向陽路口,
121.5840899,25.04479996,南港區玉成街與玉成街166巷口,
121.5915603,25.0540357,南港區南港路3段52號前,
121.595631,25.05085609,南港區忠孝東路7段與向陽路口,
121.6075367,25.05442191,南港區南港路1段與興中路口,
121.6121105,25.0554861,南港區市民大道8段與南港路1段277巷口,
121.6211164,25.0392972,南港區舊莊街1段160號,
121.5901771,25.05353092,南港區南港路3段與南港路3段口104號車廠出入口,
121.5800613,25.0488673,南港區中坡北路與市民大道7段口,
121.6139425,25.054732,南港區南港路1段137巷9號,
121.5927359,25.05835291,南港區向陽路1段與松河街口,
121.5953676,25.05142398,南港區市民大道7段與向陽路口,
121.6035278,25.05269612,南港區市民大道8段與市民大道8段口路燈237號前,
121.6009052,25.0573038,南港區重陽路與重陽路203巷口,
121.5997107,25.0534431,南港區南港路2段與南港路2段178巷口,
121.6190717,25.05485184,南港區南港路1段與經貿一路口,
121.5861297,25.0465963,南港區忠孝東路6段70巷21弄與同德路85巷口,
121.6152903,25.0552981,南港區南港路1段與中南街口,
121.5896694,25.04971103,南港區忠孝東路6段269巷與忠孝東路6段口,
121.6167176,25.05504831,南港區研究院路1段與南港路1段口,
121.580985,25.04541079,南港區永吉路537號,
121.5925386,25.054261,南港區南港路3段22號,
121.6152358,25.05258939,南港區中南街116號前,
121.5911205,25.04976856,南港區忠孝東路6段與無名巷(聯勤指揮部對面),
121.583367,25.050258,南港區東新街20號,
121.6149526,25.06054149,南港區經貿二路235巷旁TIME停車場出入口,
121.592617,25.05698572,南港區成功路1段76號,
121.5933364,25.05680474,南港區向陽路191號,
121.611562,25.06024244,南港區重陽路478號第99號停車格,
121.5948137,25.05406231,南港區南港路2段與向陽路口,
121.6221724,25.03424056,南港區南深路第024號燈桿前,
121.6151225,25.0457568,南港區研究院路2段與研究院路2段70巷口,
121.5953216,25.05450916,南港區南港路2段與向陽路120巷口,
121.6228252,25.03970817,南港區大坑街與舊莊街1段215巷口,
121.5851949,25.04576128,南港區同德路69號,
121.6151818,25.05526462,南港區南港路1段與中南街口,
121.5951834,25.05034446,南港區忠孝東路6段488號,
121.6164867,25.05517572,南港區經貿二路與南港路1段口,
121.5838045,25.04964673,南港區市民大道7段與東新街口,
121.5932822,25.05874527,南港區松河街基2號水門,
121.6152405,25.0543537,南港區市民大道8段與中南街口,
121.5925256,25.05730918,南港區成功路1段80號,
121.6097883,25.05495523,(南港路1段277號前),
121.5988128,25.05706278,南港區重陽路187巷1號,
121.6076991,25.0534951,南港區市民大道8段與興中路口,
121.5839508,25.04962254,南港區市民大道7段與東新街口,
121.589485,25.04765625,南港區東新街77巷15弄33號,
121.582639,25.045334,南港區忠孝東路6段與永吉路口,
121.5908125,25.04887346,南港區忠孝東路6段322巷與忠孝東路6段278巷23弄口,
121.5827597,25.04550313,南港區忠孝東路6段與永吉路口,
121.5815939,25.04915503,南港區市民大道7段與玉成街口,
121.6032976,25.0527871,南港區市民大道8段與南港路2段41巷口,
121.6142595,25.0598981,南港區三重路與三重路41巷口,
121.6074978,25.05446547,南港區興中路與南港路2段口,
121.5817384,25.04441087,南港區中坡北路2號,
121.6138475,25.04630303,南港區研究院路2段12巷58弄與研究院路2段54巷口,
121.5932526,25.05036218,南港區忠孝東路6段昆陽捷運站前,
121.6163416,25.05309066,南港區研究院路1段57號,
121.6073386,25.05219694,南港區忠孝東路7段與興中路口,
121.6045086,25.05775489,南港區重陽路與興南街口,
121.5887048,25.04923033,南港區忠孝東路6段264號對面,
121.6174382,25.04201423,南港區舊莊街1段胡適國小前(燈桿舊莊幹1號),
121.6113597,25.0600354,南港區忠孝東路6段與永吉路口,
121.5837843,25.04383815,南港區中坡南路31巷與玉成街176巷口,
121.6169266,25.05752419,南港區經貿二路與經貿二路口南港展覽館1館出入口,
121.5859661,25.04725696,南港區東新街與東新街63巷口,
121.6152442,25.05440967,南港區中南街與市民大道8段口,
121.5856934,25.0459862,南港區同德路83號對面,
121.581993,25.04411922,南港區忠孝東路5段與中坡南路口,
121.5815046,25.0483225,南港區玉成街48號,
121.6065056,25.052103,南港區忠孝東路7段359號,
121.6162743,25.04785058,南港區研究院路2段3巷與無名路,
121.6141843,25.05776712,南港區三重路與經貿二路88巷口,
121.5816588,25.04951773,南港區市民大道7段與玉成街口,
121.5923118,25.05418832,南港區南港路2段與昆陽街口,
121.590924,25.050908,南港區南港路3段47巷與市民大道7段口,
121.6152167,25.0461927,南港區研究院路2段與研究院路2段54巷口,
121.6142595,25.0598981,南港區三重路與三重路41巷口,
121.591007,25.04966294,南港區忠孝東路6段(聯勤指揮部公車站牌),
121.6164921,25.05389277,南港區研究院路1段37號,
121.6152766,25.0614435,南港區經貿二路157巷36弄與經貿二路235巷口,
121.6144131,25.0604426,南港區經貿二路與三重路口,
121.6161227,25.0519568,南港區南港路1段與研究院路1段口,
121.5976005,25.0540871,南港區南港路2段與興南街口,
121.6133683,25.0608385,南港區三重路79巷與三重路79巷8弄口,
121.5868728,25.04440057,南港區成福路與東新街108巷口之間無名巷,
121.6117286,25.0614149,南港區興中路與松河街口,
121.5820232,25.05135577,南港區八德路4段929號,
121.5851508,25.0480872,南港區忠孝東路6段與東新街口,
121.5824823,25.04482927,南港區忠孝東路5段982號,
121.6051192,25.0587878,南港區松河街與興華路口,
121.583852,25.045126,南港區玉成街與同德路口,
121.5830706,25.0454735,南港區忠孝東路5段805號,
121.5959202,25.05524487,南港區重陽路與重陽路39巷口,
121.6211262,25.0395122,南港區舊莊街1段163號,
121.61664,25.04314527,南港區研究院路2段與研究院路2段61巷3弄口,
121.5836503,25.04962917,南港區市民大道7段與東新街口,
121.5818597,25.04428463,南港區忠孝東路5段與中坡北路口,
121.5992787,25.05666099,南港區重陽路120號,
121.6157397,25.05818432,南港區經貿二路106巷金爸爸餐廳前,
121.5838019,25.04961225,南港區市民大道7段與東新街口,
121.6176321,25.04191128,南港區舊莊街1段與舊莊街1段3巷口,
121.6165969,25.04288968,南港區研究院路2段108號,
121.5992309,25.0583327,南港區環東大道西向291號路燈前,
121.592265,25.04010234,南港區福德街411號,
121.5846064,25.0441414,南港區玉成街與玉成街201巷口,
121.6155339,25.06236993,南港區重陽路616號,
121.6139247,25.05284061,南港區忠孝東路7段580號,
121.5907465,25.04959152,南港區忠孝東路6段326號,
121.5837374,25.04969493,南港區市民大道7段與東新街口,
121.6075067,25.05446193,南港區南港路1段與興中路口,
121.6001044,25.05830142,南港區松河街第478號停車格,
121.5929705,25.05810979,南港區向陽路258巷(燈桿138),
121.604114,25.05497982,南港區南港路2段60巷與南港路2段38巷8弄口,
121.5901086,25.05348568,南港區南港路3段47巷與南港路3段口,
121.5890761,25.05528614,南港區松河街398號對面,
121.5845892,25.04547818,南港區同德路與忠孝東路6段70巷口,
121.6123241,25.0604555,南港區重陽路504巷1弄與重陽路504巷口,
121.5935,25.0389839,南港區福德街373巷96號,
121.6221126,25.03870133,南港區舊莊街1段與舊莊街1段199巷口,
121.6176853,25.04202706,南港區舊莊街1段3巷1弄1號,
121.6152087,25.05994036,南港區經貿二路188號,
121.5880068,25.04219596,南港區成福路149巷5弄19號,
121.586931,25.05305251,南港區南港路3段188號,
121.6073918,25.05446118,南港區南港路1段356號對面,
121.6103886,25.05504314,南港區南港路1段220號,
121.5913691,25.03971642,南港區福德街373巷25號前,
121.6186053,25.05492504,南港區南港路1段與經貿一路口,
121.5933349,25.04637305,南港區東新街179號前,
121.5801435,25.05217335,南港區松河街292號前,
121.6152405,25.0543537,南港區市民大道8段與中南街口,
121.581169,25.05237026,南港區松河街與南港路3段314巷口,
121.6132677,25.0621978,南港區三重路與重陽路口,
121.616601,25.055122,南港區南港路1段與研究院路1段口,
121.5922794,25.0542072,南港區南港路3段與昆陽街口,
121.6031777,25.05260583,南港區市民大道8段與忠孝東路7段265巷口,
121.5935535,25.03904678,南港區福德街373巷100號前,
121.5950674,25.05362475,南港區向陽路102號,
121.5953441,25.0545249,南港區南港路2段(向陽路122號前),
121.6158918,25.0488511,南港區研究院路1段與大坑街口,
121.616034,25.05063767,南港區研究院路1段151巷與研究院路1段101巷16弄口,
121.6064301,25.05326279,南港區市民大道8段與興華路口,
121.5953548,25.0560315,南港區重陽路39巷與向陽路162巷口,
121.583338,25.0451177,南港區玉成街140巷與玉成街口,
121.6019938,25.05842403,南港區重陽路235巷與松河街口,
121.6159225,25.04883575,南港區研究院路2段與大坑街口,
121.5977049,25.05181015,南港區市民大道8段西往東217燈桿,
121.6162737,25.05253916,南港區研究院路1段81號,
121.6064287,25.0532714,南港區市民大道8段與興華路口,
121.6286849,25.03680779,南港區舊莊街2段大豐幹11電桿,
121.5961598,25.05491053,南港區向陽路120巷2弄與向陽路120巷口,
121.5876382,25.052484,南港區南港路3段109巷2-1號對面,
121.5951538,25.05311245,南港區向陽路90號,
121.6206718,25.05480951,南港區南港橋,
121.5872058,25.04226199,南港區成福路與成福路107巷口,
121.6053046,25.05297697,南港區忠孝東路7段325巷與市民大道8段口,
121.5944158,25.05495806,南港區向陽路(向陽幹13),
121.5894641,25.03987027,南港區成福路211巷4號,
121.5858195,25.04604954,南港區同德路與同德路85巷口,
121.5815398,25.04803983,南港區玉成街52巷與玉成街口,
121.613185,25.0553234,南港區南港路1段與南港路1段171巷口,
121.6013695,25.05344554,南港區南港路2段136號,
121.6155811,25.05021766,南港區研究院路1段161號,
121.5941268,25.0486442,南港區昆陽街與龍華街口,
121.600233,25.0583225,南港區松河街與重陽路203巷口,
121.6178634,25.04529776,南港區大坑街與研究院路2段61巷口,
121.5938783,25.05076818,南港區忠孝東路6段465號,
121.5852146,25.0417323,南港區中坡南路76號對面,
121.6088402,25.05965829,南港區重陽路423巷與松河街口,
121.5924299,25.05421054,南港區南港路2段215號,
121.6079481,25.05215488,南港區忠孝東路7段與興中路口,
121.6032618,25.05378659,南港區南港路2段86巷與南港路2段口,
121.6054832,25.05195302,南港區忠孝東路7段與忠孝東路7段325巷口,
121.5854213,25.04505735,南港區玉成街181巷與同德路66巷口,
121.5877468,25.0530347,南港區南港路3段168號,
121.5951635,25.05245327,南港區向陽路21號,
121.6058423,25.05627002,南港區興中路56巷27號,
121.6151676,25.05312854,南港區忠孝東路7段607號,
121.5901039,25.05346415,南港區南港路3段47巷與南港路3段口,
121.6064524,25.05317404,南港區市民大道8段與興華路口,
121.6067494,25.05752251,南港區興中路與興中路80巷口,
121.6033072,25.05267119,南港區市民大道8段與忠孝東路7段265巷口,
121.607517,25.054528,南港區南港路1段與興中路口,
121.5972751,25.05418745,南港區南港路2段97號,
121.620691,25.04123455,南港區大坑街大坑幹64,
121.6142595,25.0598981,南港區三重路與三重路41巷口,
121.6141351,25.05826229,南港區三重路與經貿二路106巷口,
121.6163785,25.04879593,南港區大坑街與弘道橋口,
121.596161,25.055403,南港區重陽路47號,
121.5936057,25.05657263,南港區成功橋上橋處,
121.5945957,25.05446357,南港區南港路2段與向陽路口,
121.5927168,25.03999307,南港區福德街425號,
121.5959283,25.05079552,南港區忠孝東路7段與忠孝東路7段124巷口,
121.6064132,25.05315048,南港區市民大道8段與興華路口,
121.6238298,25.0345293,南港區舊莊街1段290巷17號旁,
121.619498,25.06125662,南港區環東大道013號燈桿,
121.5960666,25.05444591,南港區南港路2段286號,
121.5802275,25.048883,南港區市民大道7段與中坡北路口,
121.6175242,25.0419129,南港區舊莊街1段與舊莊路1段3巷口,
121.595437,25.0514615,南港區市民大道7段與向陽路口,
121.6164758,25.05442458,南港區市民大道8段與研究院路1段口,
121.5801974,25.04887964,南港區市民大道7段與中坡北路口,
121.6037447,25.05773451,南港區重陽路與重陽路口269號車道出入口,
121.5925395,25.05001846,南港區忠孝東路6段400號,
121.5947896,25.04995835,南港區昆陽街157巷與忠孝東路6段462巷口,
121.6132603,25.0552821,南港區南港路1段與南港路1段171巷口,
121.610242,25.0555559,南港區惠民街與新民街口,
121.5834198,25.05013838,南港區東新街10-7號,
121.5884605,25.05035502,南港區市民大道7段256號,
121.606924,25.05703134,南港區興中路與興中路68巷口,
121.5875538,25.04176931,南港區成福路與成福路178巷口,
121.601054,25.05339997,南港區南港路2段138號,
121.6098454,25.05892626,南港區惠民街77號,
121.594117,25.05037477,南港區忠孝東路6段與昆陽街口,
121.5811038,25.05239394,南港區南港路3段314巷與松河街口,
121.6061155,25.0542896,南港區南港路2段與興華路口,
121.5956763,25.05082853,南港區忠孝東路6段與向陽路口,
121.5941977,25.05560777,南港區向陽路162巷與向陽路口口,
121.6115409,25.05577788,南港區新民街61號,
121.5943858,25.04928338,南港區昆陽街161號,
121.6157996,25.0488363,南港區研究院路2段與大坑街口,
121.6049524,25.05406795,南港區南港路2段與南港路2段38巷口,
121.6086346,25.05412992,南港區南港路1段287巷2弄與南港路1段287巷2弄口停車場出入口,
121.5854955,25.04766465,南港區東新街13號,
121.6144131,25.0604426,南港區三重路與經貿二路口,
121.5801177,25.05051533,南港區八德路4段770號,
121.582834,25.045202,南港區忠孝東路6段與玉成街口,
121.5829014,25.04568766,南港區忠孝東路6段7號,
121.616382,25.054261,南港區市民大道8段與研究院路1段口,
121.6194437,25.04297599,南港區合順街與大坑街口,
121.6048788,25.05299738,南港區忠孝東路7段325巷與市民大道8段口,
121.6162301,25.05314201,南港區忠孝東路7段與研究院路1段口,
121.5841664,25.0452568,南港區同德路29號,
121.6012738,25.05673394,南港區重陽路166巷10弄,
121.6130966,25.0544402,(南港區南港路1段137巷26號前),
121.6057993,25.05200401,南港區忠孝東路7段南港轉運站,
121.5938427,25.05072131,南港區忠孝東路6段449號,
121.5884286,25.04941335,南港區忠孝東路6段225巷與忠孝東路6段口北側車道,
121.583898,25.0497277,南港區市民大道7段與東新街口,
121.584647,25.0484524,南港區東新街與忠孝東路6段81巷口,
121.6079284,25.05224959,南港區忠孝東路7段與興中路口,
121.582639,25.045334,南港區忠孝東路6段與永吉路口,
121.6132063,25.05538696,南港區南港路1段與興東街口,
121.5813999,25.05106865,南港區八德路4段810號,
121.6165361,25.05431934,南港區研究院路1段與富康街口,
121.6186193,25.05477103,南港區南港路1段與經貿一路口,
121.5872118,25.04227513,南港區成福路與成福路107巷口玉成公園停車場出入口,
121.6169046,25.04235337,南港區研究院路2段與舊莊街1段口,
121.6076889,25.05348444,南港區市民大道7段與興中路口,
121.5865101,25.05382677,南港區松河街與南港路3段190巷口,
121.5832661,25.04599166,南港區忠孝東路6段與玉成街口,
121.6141271,25.05300858,南港區忠孝東路7段577號,
121.5872833,25.04916224,南港區忠孝東路6段187號,
121.6125223,25.0613472,南港區重陽路522號,
121.6062132,25.05424394,南港區南港路1段與興華路口,
121.6083362,25.05466184,南港區南港路1段與南港路1段287巷5弄口,
121.6228259,25.03967868,南港區舊莊街1段215巷與大坑街口,
121.5919935,25.04053978,南港區福德街399號,
121.5898711,25.05344788,南港區南港路3段104號,
121.5801934,25.05218541,南港區松河街與中坡北路口,
121.6140444,25.0570008,南港區三重路與經貿二路62巷口,
121.6017974,25.05247377,南港區市民大道8段北部流行音樂中心,
121.5866256,25.04874837,南港區忠孝東路6段與忠孝東路6段159巷口,
121.5828545,25.05179613,南港區南港路3段與八德路4段口,
121.6142759,25.05970426,南港區經貿二路198號與三重路口,
121.6147596,25.06022459,南港區經貿二路196號,
121.5844983,25.05243232,南港區南港路3段264-2號,
121.6065373,25.0531497,南港區市民大道8段與興華路口口,
121.5947251,25.05440175,南港區南港路2段與向陽路口,
121.595767,25.05158975,南港區市民大道8段與向陽路口,
121.592835,25.04288099,南港區東新街170巷第94號停車格,
121.6141233,25.05411184,南港區市民大道8段555號對面,
121.6133975,25.05277797,南港區忠孝東路7段570號,
121.600816,25.05722357,南港區重陽路164號,
121.594022,25.05449422,南港區南港路2段312號對面,
121.6011375,25.05843076,南港區松河街第305號停車格,
121.5925455,25.05417932,南港區南港路2段211號,
121.6158984,25.04438619,南港區研究院路2段與研究院路2段53巷口,
121.5817394,25.04950674,南港區市民大道7段與玉成街口,
121.6026082,25.05853436,南港區松河街無名巷,
121.5962519,25.05650792,南港區重陽路57巷與向陽路162巷口,
121.5890249,25.04829256,南港區忠孝東路6段278巷22弄11號,
121.5815281,25.05114983,南港區八德路4段917號與玉成街口,
121.6158491,25.04883887,南港區大坑街與研究院路2段口,
121.6115399,25.05902055,南港區園區街3號,
121.5802077,25.04823424,南港區松隆路與中坡北路口,
121.6204454,25.05489406,南港區南港路1段與南港路1段2巷口,
121.5869822,25.0463774,南港區東新街與同德路口,
121.6166229,25.04315528,南港區研究院路2段與研究院路2段61巷3弄口,
121.5962847,25.0563448,南港區向陽路162巷與重陽路57巷口口,
121.6145061,25.05535614,南港區南港路1段80號,
121.6102565,25.06046922,南港區環東大道(東向西193燈桿),
121.6166338,25.05508024,南港區南港路1段與研究院路1段口口,
121.5953652,25.05600232,南港區重陽路39巷與向陽路162巷口,
121.6051192,25.0587878,南港區松河街與興華路口,
121.595437,25.0514615,南港區市民大道7段與向陽路口,
121.5832197,25.05053958,南港區東新街8號對面,
121.5927189,25.04469972,南港區東新街170巷17號,
121.5832765,25.05183263,南港區南港路3段與東新街口旁,
121.5975327,25.0559065,南港區重陽路63號對面(108號燈桿),
121.5801997,25.04886237,南港區市民大道7段與中坡北路口,
121.6067005,25.05804436,南港區重陽路與興中路口,
121.5957354,25.05092817,南港區忠孝東路7段與向陽路口,
121.6164234,25.0466892,南港區研究院路2段35巷23弄(研究幹21),
121.6171637,25.0531505,南港區富康街與富康街47巷口,
121.6180519,25.05810077,南港區經貿二路105巷內(東往西),
121.6168274,25.06250953,南港區環東大道下經貿一路匝道74號燈桿,
121.5802371,25.0492959,南港區中坡北路南往北044燈桿(市民大道7段8號前),
121.6135209,25.05903947,南港區園區街14巷與園區街口對面,
121.6164369,25.05336844,南港區研究院路1段47號,
121.6186546,25.0549155,南港區南港路1段與經貿一路口,
121.5956175,25.05073963,南港區向陽路與忠孝東路6段口口,
121.6146154,25.05306792,南港區忠孝東路7段587號,
121.5970942,25.05425376,南港區南港路2段99號與南港路2段口,
121.6024998,25.0548582,南港區興南街64巷與東明街口口,
121.6188301,25.05488816,南港區南港路1段與經貿一路口口,
121.6163193,25.04389798,南港區研究院路2段61巷口,
121.5870122,25.0409888,南港區福德街310巷與福德街300巷44弄口口,
